Order ID,Customer ID,Order Date,Year,Month,Quarter,Day of Week,Category,Item,Taste_Profile,Temperature,Health_Level,Ingredient_Type,Price,Quantity,Order Total,Payment Method,Price_Tier,Avg_Temp_F,Season,Is_Weekend,Is_Trend_Item,Is_Visual_Item
ORD_714187,CUST_026,2022-11-22,2022,11,4,Tuesday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,3.0,18.0,Digital Wallet,Budget (<$6),71,Fall,False,False,True
ORD_719718,CUST_037,2023-04-19,2023,4,2,Wednesday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_333412,CUST_089,2022-01-06,2022,1,1,Thursday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Digital Wallet,Mid-range ($6-12),62,Winter,False,False,False
ORD_809926,CUST_034,2022-04-13,2022,4,2,Wednesday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_100517,CUST_074,2023-05-23,2023,5,2,Tuesday,Starters,Chicken Melt,Savoury-Cheesy,Hot,Indulgent,Protein-Poultry,8.0,5.0,40.0,Credit Card,Mid-range ($6-12),86,Spring,False,False,False
ORD_467157,CUST_099,2023-11-30,2023,11,4,Thursday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Unknown,Budget (<$6),71,Fall,False,False,False
ORD_203174,CUST_094,2022-08-09,2022,8,3,Tuesday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,3.0,12.0,Credit Card,Budget (<$6),97,Summer,False,True,True
ORD_363633,CUST_076,2023-04-22,2023,4,2,Saturday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,5.0,20.0,Credit Card,Budget (<$6),80,Spring,True,False,False
ORD_369689,CUST_058,2022-12-28,2022,12,4,Wednesday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,1.0,5.0,Cash,Budget (<$6),63,Winter,False,True,False
ORD_150300,CUST_011,2022-03-27,2022,3,1,Sunday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,1.0,4.0,Digital Wallet,Budget (<$6),73,Spring,True,True,True
ORD_838505,CUST_029,2023-07-27,2023,7,3,Thursday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,1.0,6.0,Cash,Budget (<$6),96,Summer,False,False,True
ORD_626227,CUST_038,2022-03-04,2022,3,1,Friday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Credit Card,Budget (<$6),73,Spring,False,False,True
ORD_410162,CUST_054,2023-03-29,2023,3,1,Wednesday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,2.0,10.0,Digital Wallet,Budget (<$6),73,Spring,False,False,False
ORD_540613,CUST_042,2023-06-18,2023,6,2,Sunday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,5.0,15.0,Digital Wallet,Budget (<$6),92,Summer,True,False,False
ORD_715554,CUST_029,2022-06-02,2022,6,2,Thursday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,2.0,6.0,Credit Card,Budget (<$6),92,Summer,False,True,False
ORD_868890,CUST_007,2022-10-28,2022,10,4,Friday,Main Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,12.0,1.0,12.0,Digital Wallet,Mid-range ($6-12),82,Fall,False,False,False
ORD_199989,CUST_068,2022-10-27,2022,10,4,Thursday,Starters,Chicken Melt,Savoury-Cheesy,Hot,Indulgent,Protein-Poultry,8.0,5.0,40.0,Credit Card,Mid-range ($6-12),82,Fall,False,False,False
ORD_893713,CUST_089,2022-09-22,2022,9,3,Thursday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,5.0,25.0,Digital Wallet,Budget (<$6),91,Fall,False,True,False
ORD_780854,CUST_097,2022-10-01,2022,10,4,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,3.0,9.0,Digital Wallet,Budget (<$6),82,Fall,True,True,False
ORD_389349,CUST_028,2023-06-07,2023,6,2,Wednesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,4.0,16.0,Cash,Budget (<$6),92,Summer,False,False,False
ORD_499199,CUST_079,2022-02-12,2022,2,1,Saturday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,5.0,30.0,Digital Wallet,Budget (<$6),66,Winter,True,False,False
ORD_102108,CUST_049,2022-08-15,2022,8,3,Monday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Unknown,Budget (<$6),97,Summer,False,False,False
ORD_299419,CUST_061,2022-04-24,2022,4,2,Sunday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,5.0,70.0,Cash,Premium (>$12),80,Spring,True,True,False
ORD_386546,CUST_093,2023-04-10,2023,4,2,Monday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,3.0,60.0,Digital Wallet,Premium (>$12),80,Spring,False,False,False
ORD_932686,CUST_070,2022-06-28,2022,6,2,Tuesday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,2.0,6.0,Digital Wallet,Budget (<$6),92,Summer,False,False,False
ORD_443479,CUST_099,2022-06-22,2022,6,2,Wednesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Cash,Budget (<$6),92,Summer,False,False,True
ORD_232289,CUST_096,2022-11-14,2022,11,4,Monday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,4.0,24.0,Credit Card,Budget (<$6),71,Fall,False,False,False
ORD_167843,CUST_034,2023-12-25,2023,12,4,Monday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,5.0,15.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_970834,CUST_008,2023-03-14,2023,3,1,Tuesday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,4.0,28.0,Cash,Mid-range ($6-12),73,Spring,False,False,True
ORD_731848,CUST_067,2023-11-11,2023,11,4,Saturday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,2.0,5.0,Digital Wallet,Budget (<$6),71,Fall,True,False,False
ORD_999772,CUST_017,2023-02-08,2023,2,1,Wednesday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,2.0,36.0,Credit Card,Premium (>$12),66,Winter,False,False,False
ORD_728803,CUST_075,2022-08-06,2022,8,3,Saturday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,5.0,25.0,Credit Card,Budget (<$6),97,Summer,True,True,False
ORD_412456,CUST_002,2023-12-11,2023,12,4,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,4.0,60.0,Digital Wallet,Premium (>$12),63,Winter,False,False,False
ORD_118449,CUST_018,2022-07-13,2022,7,3,Wednesday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,5.0,35.0,Credit Card,Mid-range ($6-12),96,Summer,False,False,False
ORD_436035,CUST_028,2023-12-08,2023,12,4,Friday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,5.0,70.0,Cash,Premium (>$12),63,Winter,False,True,False
ORD_857634,CUST_051,2022-06-13,2022,6,2,Monday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,5.0,20.0,Credit Card,Budget (<$6),92,Summer,False,False,False
ORD_368238,CUST_086,2023-10-15,2023,10,4,Sunday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,3.0,3.0,Cash,Budget (<$6),82,Fall,True,False,False
ORD_888237,CUST_053,2023-02-07,2023,2,1,Tuesday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,5.0,50.0,Credit Card,Mid-range ($6-12),66,Winter,False,False,True
ORD_970805,CUST_051,2022-02-26,2022,2,1,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,3.0,9.0,Digital Wallet,Budget (<$6),66,Winter,True,True,False
ORD_869228,CUST_099,2022-12-05,2022,12,4,Monday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,3.0,3.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_144043,CUST_004,2022-07-22,2022,7,3,Friday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,4.0,12.0,Digital Wallet,Budget (<$6),96,Summer,False,True,False
ORD_572727,CUST_099,2023-06-11,2023,6,2,Sunday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Cash,Budget (<$6),92,Summer,True,False,False
ORD_616642,CUST_043,2023-07-16,2023,7,3,Sunday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,1.0,5.0,Cash,Budget (<$6),96,Summer,True,True,False
ORD_132964,CUST_077,2023-12-07,2023,12,4,Thursday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,2.0,8.0,Cash,Budget (<$6),63,Winter,False,False,False
ORD_764058,CUST_043,2023-05-21,2023,5,2,Sunday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Digital Wallet,Premium (>$12),86,Spring,True,False,False
ORD_387901,CUST_029,2022-06-16,2022,6,2,Thursday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Cash,Budget (<$6),92,Summer,False,False,True
ORD_818249,CUST_027,2022-04-16,2022,4,2,Saturday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,5.0,25.0,Credit Card,Budget (<$6),80,Spring,True,True,False
ORD_732450,CUST_004,2022-12-19,2022,12,4,Monday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,4.0,12.0,Cash,Budget (<$6),63,Winter,False,True,False
ORD_827783,CUST_081,2023-06-25,2023,6,2,Sunday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,2.0,6.0,Unknown,Budget (<$6),92,Summer,True,False,False
ORD_609102,CUST_074,2022-10-13,2022,10,4,Thursday,Drinks,Iced Tea,Refreshing,Cold,Moderate,Beverage-Tea,2.5,5.0,12.5,Cash,Budget (<$6),82,Fall,False,False,False
ORD_649423,CUST_093,2023-09-05,2023,9,3,Tuesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,1.0,4.0,Digital Wallet,Budget (<$6),91,Fall,False,False,False
ORD_786734,CUST_050,2022-10-16,2022,10,4,Sunday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,3.0,18.0,Credit Card,Budget (<$6),82,Fall,True,False,True
ORD_955347,CUST_022,2023-02-03,2023,2,1,Friday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Credit Card,Budget (<$6),66,Winter,False,False,False
ORD_921409,CUST_042,2023-10-11,2023,10,4,Wednesday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,1.0,4.0,Digital Wallet,Budget (<$6),82,Fall,False,False,False
ORD_791067,CUST_052,2023-04-10,2023,4,2,Monday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,3.0,12.0,Credit Card,Budget (<$6),80,Spring,False,True,True
ORD_433088,CUST_019,2023-07-08,2023,7,3,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Cash,Budget (<$6),96,Summer,True,False,True
ORD_816679,CUST_023,2022-08-03,2022,8,3,Wednesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,5.0,20.0,Credit Card,Budget (<$6),97,Summer,False,False,False
ORD_669233,CUST_013,2022-11-17,2022,11,4,Thursday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,5.0,15.0,Credit Card,Budget (<$6),71,Fall,False,False,False
ORD_573239,CUST_001,2022-09-10,2022,9,3,Saturday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,2.0,2.0,Digital Wallet,Budget (<$6),91,Fall,True,False,False
ORD_771190,CUST_059,2023-09-08,2023,9,3,Friday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Unknown,Mid-range ($6-12),91,Fall,False,False,False
ORD_479445,CUST_083,2023-11-27,2023,11,4,Monday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Cash,Budget (<$6),71,Fall,False,False,False
ORD_589811,CUST_002,2022-05-03,2022,5,2,Tuesday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,5.0,25.0,Credit Card,Budget (<$6),86,Spring,False,False,False
ORD_794099,CUST_045,2022-09-26,2022,9,3,Monday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,3.0,60.0,Cash,Premium (>$12),91,Fall,False,False,False
ORD_735135,CUST_033,2022-05-28,2022,5,2,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,1.0,4.0,Digital Wallet,Budget (<$6),86,Spring,True,False,False
ORD_711010,CUST_062,2022-05-11,2022,5,2,Wednesday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,5.0,Digital Wallet,Budget (<$6),86,Spring,False,False,False
ORD_729374,CUST_085,2022-04-07,2022,4,2,Thursday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,4.0,16.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_999939,CUST_033,2022-11-26,2022,11,4,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Digital Wallet,Budget (<$6),71,Fall,True,False,False
ORD_153415,CUST_063,2022-04-12,2022,4,2,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Digital Wallet,Mid-range ($6-12),80,Spring,False,False,False
ORD_224730,CUST_026,2023-12-14,2023,12,4,Thursday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Digital Wallet,Budget (<$6),63,Winter,False,False,True
ORD_930569,CUST_036,2022-09-16,2022,9,3,Friday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Digital Wallet,Budget (<$6),91,Fall,False,False,False
ORD_321522,CUST_001,2022-11-20,2022,11,4,Sunday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,2.0,8.0,Cash,Budget (<$6),71,Fall,True,False,False
ORD_359077,CUST_010,2023-05-27,2023,5,2,Saturday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,2.0,6.0,Credit Card,Budget (<$6),86,Spring,True,False,False
ORD_546027,CUST_092,2022-09-03,2022,9,3,Saturday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,4.0,24.0,Digital Wallet,Budget (<$6),91,Fall,True,False,True
ORD_642702,CUST_082,2023-06-22,2023,6,2,Thursday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Credit Card,Budget (<$6),92,Summer,False,False,False
ORD_217030,CUST_021,2023-05-28,2023,5,2,Sunday,Starters,Chicken Melt,Savoury-Cheesy,Hot,Indulgent,Protein-Poultry,8.0,4.0,32.0,Cash,Mid-range ($6-12),86,Spring,True,False,False
ORD_206617,CUST_057,2022-12-06,2022,12,4,Tuesday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),63,Winter,False,True,False
ORD_211904,CUST_093,2022-04-29,2022,4,2,Friday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,3.0,12.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_907068,CUST_090,2022-03-18,2022,3,1,Friday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,2.0,8.0,Cash,Budget (<$6),73,Spring,False,False,False
ORD_566939,CUST_076,2022-04-11,2022,4,2,Monday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,5.0,20.0,Digital Wallet,Budget (<$6),80,Spring,False,True,True
ORD_204681,CUST_038,2022-07-04,2022,7,3,Monday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,3.0,60.0,Digital Wallet,Premium (>$12),96,Summer,False,False,False
ORD_986358,CUST_017,2022-10-01,2022,10,4,Saturday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,2.0,36.0,Credit Card,Premium (>$12),82,Fall,True,False,False
ORD_230233,CUST_088,2023-02-13,2023,2,1,Monday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,2.0,8.0,Cash,Budget (<$6),66,Winter,False,True,True
ORD_455253,CUST_095,2023-08-04,2023,8,3,Friday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Cash,Budget (<$6),97,Summer,False,False,False
ORD_308575,CUST_075,2023-01-06,2023,1,1,Friday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,10.0,Cash,Budget (<$6),62,Winter,False,False,False
ORD_929630,CUST_061,2023-09-14,2023,9,3,Thursday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,3.0,12.0,Credit Card,Budget (<$6),91,Fall,False,True,True
ORD_718213,CUST_021,2022-05-14,2022,5,2,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,5.0,15.0,Cash,Budget (<$6),86,Spring,True,True,False
ORD_101531,CUST_095,2022-12-14,2022,12,4,Wednesday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,4.0,24.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_952936,CUST_075,2022-07-01,2022,7,3,Friday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Cash,Budget (<$6),96,Summer,False,False,False
ORD_979463,CUST_066,2022-10-03,2022,10,4,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Digital Wallet,Premium (>$12),82,Fall,False,False,False
ORD_192273,CUST_015,2023-05-26,2023,5,2,Friday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,4.0,80.0,Unknown,Premium (>$12),86,Spring,False,False,False
ORD_921148,CUST_051,2023-10-25,2023,10,4,Wednesday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Cash,Mid-range ($6-12),82,Fall,False,False,True
ORD_147356,CUST_081,2022-03-13,2022,3,1,Sunday,Starters,Chicken Melt,Savoury-Cheesy,Hot,Indulgent,Protein-Poultry,8.0,5.0,40.0,Digital Wallet,Mid-range ($6-12),73,Spring,True,False,False
ORD_588485,CUST_028,2023-04-27,2023,4,2,Thursday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Digital Wallet,Premium (>$12),80,Spring,False,False,False
ORD_495079,CUST_081,2023-05-06,2023,5,2,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Credit Card,Budget (<$6),86,Spring,True,True,False
ORD_535705,CUST_051,2022-11-19,2022,11,4,Saturday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,2.0,6.0,Cash,Budget (<$6),71,Fall,True,False,False
ORD_242945,CUST_004,2023-02-26,2023,2,1,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,5.0,5.0,Digital Wallet,Budget (<$6),66,Winter,True,False,False
ORD_542737,CUST_021,2023-01-09,2023,1,1,Monday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,3.0,18.0,Credit Card,Budget (<$6),62,Winter,False,False,True
ORD_976297,CUST_054,2022-06-13,2022,6,2,Monday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Digital Wallet,Budget (<$6),92,Summer,False,True,False
ORD_943942,CUST_068,2022-06-27,2022,6,2,Monday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,4.0,48.0,Unknown,Mid-range ($6-12),92,Summer,False,False,False
ORD_716723,CUST_020,2023-02-19,2023,2,1,Sunday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Credit Card,Budget (<$6),66,Winter,True,False,True
ORD_326441,CUST_048,2023-03-11,2023,3,1,Saturday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,3.0,21.0,Credit Card,Mid-range ($6-12),73,Spring,True,False,False
ORD_210399,CUST_049,2022-06-20,2022,6,2,Monday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,2.0,5.0,Cash,Budget (<$6),92,Summer,False,False,False
ORD_189902,CUST_052,2023-04-18,2023,4,2,Tuesday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,5.0,15.0,Cash,Budget (<$6),80,Spring,False,True,False
ORD_671854,CUST_055,2023-04-13,2023,4,2,Thursday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,4.0,56.0,Digital Wallet,Premium (>$12),80,Spring,False,True,False
ORD_181592,CUST_051,2022-03-23,2022,3,1,Wednesday,Drinks,Iced Tea,Refreshing,Cold,Moderate,Beverage-Tea,2.5,2.0,5.0,Cash,Budget (<$6),73,Spring,False,False,False
ORD_303135,CUST_079,2023-03-19,2023,3,1,Sunday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,5.0,100.0,Digital Wallet,Premium (>$12),73,Spring,True,False,False
ORD_808844,CUST_054,2023-06-29,2023,6,2,Thursday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,1.0,4.0,Digital Wallet,Budget (<$6),92,Summer,False,False,False
ORD_492853,CUST_089,2022-11-16,2022,11,4,Wednesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Digital Wallet,Budget (<$6),71,Fall,False,False,True
ORD_169003,CUST_097,2022-02-07,2022,2,1,Monday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,4.0,12.0,Credit Card,Budget (<$6),66,Winter,False,False,False
ORD_851224,CUST_048,2022-04-01,2022,4,2,Friday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,1.0,Credit Card,Budget (<$6),80,Spring,False,False,False
ORD_437986,CUST_028,2022-02-14,2022,2,1,Monday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Cash,Mid-range ($6-12),66,Winter,False,False,False
ORD_997286,CUST_072,2023-01-18,2023,1,1,Wednesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Cash,Budget (<$6),62,Winter,False,False,True
ORD_800141,CUST_097,2022-08-31,2022,8,3,Wednesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Digital Wallet,Mid-range ($6-12),97,Summer,False,False,False
ORD_215360,CUST_081,2023-01-20,2023,1,1,Friday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,5.0,20.0,Cash,Budget (<$6),62,Winter,False,False,False
ORD_467033,CUST_032,2023-03-04,2023,3,1,Saturday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Digital Wallet,Budget (<$6),73,Spring,True,False,False
ORD_238918,CUST_061,2022-11-29,2022,11,4,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,4.0,48.0,Credit Card,Mid-range ($6-12),71,Fall,False,False,False
ORD_216970,CUST_096,2023-10-30,2023,10,4,Monday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,2.0,10.0,Cash,Budget (<$6),82,Fall,False,False,False
ORD_825071,CUST_006,2022-07-06,2022,7,3,Wednesday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,3.0,7.5,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_927639,CUST_064,2023-07-06,2023,7,3,Thursday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,1.0,5.0,Credit Card,Budget (<$6),96,Summer,False,True,False
ORD_900637,CUST_088,2023-12-11,2023,12,4,Monday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,1.0,10.0,Digital Wallet,Mid-range ($6-12),63,Winter,False,False,True
ORD_970600,CUST_045,2023-02-18,2023,2,1,Saturday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,4.0,16.0,Credit Card,Budget (<$6),66,Winter,True,False,False
ORD_421611,CUST_091,2023-04-15,2023,4,2,Saturday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),80,Spring,True,False,False
ORD_731287,CUST_092,2022-11-28,2022,11,4,Monday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,5.0,100.0,Digital Wallet,Premium (>$12),71,Fall,False,False,False
ORD_483601,CUST_018,2023-09-26,2023,9,3,Tuesday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,5.0,35.0,Cash,Mid-range ($6-12),91,Fall,False,False,False
ORD_784521,CUST_077,2023-11-20,2023,11,4,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,5.0,75.0,Digital Wallet,Premium (>$12),71,Fall,False,False,False
ORD_729397,CUST_059,2023-09-12,2023,9,3,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,4.0,48.0,Cash,Mid-range ($6-12),91,Fall,False,False,False
ORD_433812,CUST_010,2023-02-04,2023,2,1,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Cash,Budget (<$6),66,Winter,True,False,False
